epoch,reward,complexity,length,is_physical,is_elite,program,program_prefix,a,g
19,0.1776828206353028,7.0,7,True,False,(w-(exp(((Om)**(0.5)))/w)),[sub w div exp sqrt Om w],1.0,1.0
19,0.1857640085603997,17.0,17,True,False,(log(((Om-1.0)-((exp((1.0-(1.0-Om)))+1.0)+w)))*Om),[mul log sub sub Om 1.0 add add exp sub 1.0 sub 1.0 Om 1.0 w Om],1.0,1.0
19,0.16271970681790665,10.0,10,True,False,(((1.0-(exp((1.0-1.0))+exp(Om))))**(2)),[n2 sub 1.0 add exp sub 1.0 1.0 exp Om],1.0,1.0
19,0.19352428861843407,6.0,6,True,False,-((-(Om)+((Om)**(0.5)))),[neg add neg Om sqrt Om],1.0,1.0
19,0.16150528653751867,13.0,13,True,False,(((1.0+1.0)-(Om+log(-((Om+1.0)))))/sigma8),[div sub add 1.0 1.0 add Om log neg add Om 1.0 sigma8],1.0,1.0
19,0.18927874997348318,17.0,17,True,False,((exp((((((((((w)**(-1)))**(2))-((((Om)**(-1)))**(2)))-((w)**(2))))**(2))-(1.0+sigma8))))**(-1)),[inv exp sub n2 sub sub n2 inv w n2 inv Om n2 w add 1.0 sigma8],1.0,1.0
19,0.23933013256154342,11.0,11,True,False,((Om-(exp((1.0-Om))-exp(w)))-1.0),[sub sub Om sub exp sub 1.0 Om exp w 1.0],1.0,1.0
19,0.0927146808123469,15.0,15,True,False,(((log(1.0)+(exp(w)-exp(((Om-Om)+(Om-w))))))**(2)),[n2 add log 1.0 sub exp w exp add sub Om Om sub Om w],1.0,1.0
19,0.10931901689395142,13.0,13,True,False,(Om+((((Om--((((exp(Om)+Om))**(2))))-Om))**(2))),[add Om n2 sub sub Om neg n2 add exp Om Om Om],1.0,1.0
19,0.12808409009147942,15.0,15,True,False,(exp((((1.0-(((Om)**(2))-((((w-Om)+1.0))**(-1)))))**(0.5)))-1.0),[sub exp sqrt sub 1.0 sub n2 Om inv add sub w Om 1.0 1.0],1.0,1.0
19,2.20341226617597e-34,18.0,18,True,False,-(exp((1.0/(1.0*((((((Om/(w+1.0))-Om)-1.0)+w))**(2)))))),[neg exp div 1.0 mul 1.0 n2 add sub sub div Om add w 1.0 Om 1.0 w],1.0,1.0
19,0.1893365354966751,15.0,15,True,False,(w+-(log(((exp(((Om-Om)+-(1.0)))-1.0)+1.0)))),[add w neg log add sub exp add sub Om Om neg 1.0 1.0 1.0],1.0,1.0
19,0.18353208085534725,14.0,14,True,False,(((-((((sigma8)**(2))-(((1.0-1.0)+Om)*1.0)))+Om))**(0.5)),[sqrt add neg sub n2 sigma8 mul add sub 1.0 1.0 Om 1.0 Om],1.0,1.0
19,0.15050774081666685,15.0,15,True,False,(((exp(((1.0+1.0)-1.0))-1.0)+(exp(sigma8)+w))*1.0),[mul add sub exp sub add 1.0 1.0 1.0 1.0 add exp sigma8 w 1.0],1.0,1.0
19,0.18526248386291533,17.0,17,True,False,((log((w-exp((((((1.0)**(2)))**(-1))-((1.0+Om)+1.0)))))-Om)+Om),[add sub log sub w exp sub inv n2 1.0 add add 1.0 Om 1.0 Om Om],1.0,1.0
19,0.20395238327879495,21.0,21,True,False,((((((((exp((Om-((1.0-w)-1.0))))**(2))-1.0)+Om)+w)-Om)-1.0)*Om),"[mul sub sub add add sub n2 exp sub Om sub sub 1.0 w 1.0 1.0 Om w Om 1.0
 Om]",1.0,1.0
19,0.023064062560101902,13.0,13,True,False,log((exp((((1.0-(((((w-((1.0)**(2))))**(2)))**(2))))**(2)))*Om)),[log mul exp n2 sub 1.0 n2 n2 sub w n2 1.0 Om],1.0,1.0
19,0.1490947400852981,12.0,12,True,False,(1.0+((1.0-(Om-exp((Om-Om))))+Om)),[add 1.0 add sub 1.0 sub Om exp sub Om Om Om],1.0,1.0
19,0.09169860314602954,16.0,16,True,False,((exp(((((-(sigma8))**(2))+-((((w-Om)-1.0)-1.0)))-w)))**(0.5)),[sqrt exp sub add n2 neg sigma8 neg sub sub sub w Om 1.0 1.0 w],1.0,1.0
19,0.1661690890719301,15.0,15,True,False,log((((w-(1.0-(1.0-exp(1.0))))+(w-1.0))+1.0)),[log add add sub w sub 1.0 sub 1.0 exp 1.0 sub w 1.0 1.0],1.0,1.0
19,0.0007284029639549598,16.0,16,True,False,(((Om-(((((1.0-exp((1.0+(sigma8+Om)))))**(2))+1.0)+Om)))**(2)),[n2 sub Om add add n2 sub 1.0 exp add 1.0 add sigma8 Om 1.0 Om],1.0,1.0
19,0.0316056180400207,13.0,13,True,False,((exp((1.0+(((1.0+1.0)*1.0)-(Om/Om)))))**(2)),[n2 exp add 1.0 sub mul add 1.0 1.0 1.0 div Om Om],1.0,1.0
19,0.1057253648731185,17.0,17,True,False,-(exp((((-((w+((log(Om)-1.0)-Om)))-Om)-Om)+Om))),[neg exp add sub sub neg add w sub sub log Om 1.0 Om Om Om Om],1.0,1.0
19,0.20973907435310452,13.0,13,True,False,((w+((-(w)-exp((Om+Om)))/Om))*Om),[mul add w div sub neg w exp add Om Om Om Om],1.0,1.0
19,0.10609201849380137,20.0,20,True,False,log((-((((((exp((((((1.0/1.0)+Om)+Om)+Om)+Om))-Om))**(2)))**(2)))+w)),[log add neg n2 n2 sub exp add add add add div 1.0 1.0 Om Om Om Om Om w],1.0,1.0
19,0.14315963971571796,19.0,19,True,False,(((1.0+((((((((sigma8-((((Om)**(2))+1.0)-1.0))-Om)-1.0)+1.0))**(2)))**(-1))))**(0.5)),"[sqrt add 1.0 inv n2 add sub sub sub sigma8 sub add n2 Om 1.0 1.0 Om 1.0
 1.0]",1.0,1.0
19,0.15904722309472769,15.0,15,True,False,(exp((((1.0-1.0)+Om)+Om))-((1.0+-(Om))-1.0)),[sub exp add add sub 1.0 1.0 Om Om sub add 1.0 neg Om 1.0],1.0,1.0
19,0.1877720453575431,17.0,17,True,False,((1.0+(-(exp(-((((-(Om)+1.0)-1.0)+Om))))+Om))*Om),[mul add 1.0 add neg exp neg add sub add neg Om 1.0 1.0 Om Om Om],1.0,1.0
19,0.19095216222533942,13.0,13,True,False,((((((((1.0/sigma8))**(-1)))**(2)))**(2))/-(exp((1.0--(Om))))),[div n2 n2 inv div 1.0 sigma8 neg exp sub 1.0 neg Om],1.0,1.0
19,0.1537597205202605,12.0,12,True,False,((((sigma8*((Om)**(-1)))/(w-(-(w)-Om))))**(2)),[n2 div mul sigma8 inv Om sub w sub neg w Om],1.0,1.0
19,0.1563082776365507,12.0,12,True,False,exp(-(((((((((Om-(Om+sigma8)))**(2)))**(2)))**(2))-1.0))),[exp neg sub n2 n2 n2 sub Om add Om sigma8 1.0],1.0,1.0
19,0.21365799007711517,17.0,17,True,False,(-(exp((log(-((((w-(1.0-1.0))-w)-1.0)))-1.0)))/Om),[div neg exp sub log neg sub sub sub w sub 1.0 1.0 w 1.0 1.0 Om],1.0,1.0
19,0.14753093967986355,14.0,14,True,False,((sigma8+(exp(sigma8)+(-((log(Om)+Om))+Om)))-1.0),[sub add sigma8 add exp sigma8 add neg add log Om Om Om 1.0],1.0,1.0
19,0.3916555959375277,19.0,19,True,True,((-(((((((log(-((Om+sigma8)))+1.0)/Om)-1.0))**(2))+Om))-Om)-Om),[sub sub neg add n2 sub div add log neg add Om sigma8 1.0 Om 1.0 Om Om Om],1.0,1.0
19,0.17373627949631462,5.0,5,True,False,-(((-(((1.0)**(0.5))))**(-1))),[neg inv neg sqrt 1.0],1.0,1.0
19,0.18918217365744502,16.0,16,True,False,((((exp((((((((sigma8+-(sigma8))/Om)-Om)-Om))**(0.5))/Om)))**(2)))**(-1)),[inv n2 exp div sqrt sub sub div add sigma8 neg sigma8 Om Om Om Om],1.0,1.0
19,0.19218135090813085,9.0,9,True,False,(log((1.0--((Om+1.0))))-1.0),[sub log sub 1.0 neg add Om 1.0 1.0],1.0,1.0
19,0.18323255051207918,10.0,10,True,False,log(((((Om*exp(1.0))-(w-Om)))**(0.5))),[log sqrt sub mul Om exp 1.0 sub w Om],1.0,1.0
19,0.16538458293276959,20.0,20,True,False,((exp((((((-(((Om)**(0.5)))-1.0)-(1.0-Om))+1.0)+Om)/w))-1.0)/1.0),"[div sub exp div add add sub sub neg sqrt Om 1.0 sub 1.0 Om 1.0 Om w 1.0
 1.0]",1.0,1.0
19,0.17543440917605502,14.0,14,True,False,log(((((exp(((((((1.0)**(2))*w))**(0.5))-1.0))+1.0))**(0.5))-w)),[log sub sqrt add exp sub sqrt mul n2 1.0 w 1.0 1.0 w],1.0,1.0
19,0.06321847733687469,9.0,9,True,False,(((1.0+((((w)**(-1))/Om)/w)))**(2)),[n2 add 1.0 div div inv w Om w],1.0,1.0
19,0.11184086468992709,11.0,11,True,False,((((((1.0)**(2))+(1.0+sigma8)))**(2))+(1.0-1.0)),[add n2 add n2 1.0 add 1.0 sigma8 sub 1.0 1.0],1.0,1.0
19,0.09921157331905986,17.0,17,True,False,((log(((sigma8)**(2)))+exp((sigma8-(log((w+Om))-1.0))))+(1.0+1.0)),[add add log n2 sigma8 exp sub sigma8 sub log add w Om 1.0 add 1.0 1.0],1.0,1.0
19,0.00018752570593281266,17.0,17,True,False,(exp((((((Om-(((1.0+Om)+1.0)/1.0))-1.0))**(2))+Om))/1.0),[div exp add n2 sub sub Om div add add 1.0 Om 1.0 1.0 1.0 Om 1.0],1.0,1.0
19,0.17083772535896136,17.0,17,True,False,((((exp(((-((((1.0)**(2))-((((Om-1.0)-1.0))**(0.5)))))**(2)))-1.0)+1.0))**(2)),[n2 add sub exp n2 neg sub n2 1.0 sqrt sub sub Om 1.0 1.0 1.0 1.0],1.0,1.0
19,0.1721022765875112,17.0,17,True,False,((log((exp((((((w-1.0)-((1.0)**(2)))-1.0)-1.0)-Om))-Om)))**(0.5)),[sqrt log sub exp sub sub sub sub sub w 1.0 n2 1.0 1.0 1.0 Om Om],1.0,1.0
19,0.21936401135451034,15.0,15,True,False,-((w/-(log(((((exp((((Om-Om)+w)-Om)))**(-1)))**(0.5)))))),[neg div w neg log sqrt inv exp sub add sub Om Om w Om],1.0,1.0
19,0.148972097139588,18.0,18,True,False,((((((exp((1.0-(Om-Om)))+1.0)+1.0)-1.0)+Om)+w)*1.0),[mul add add sub add add exp sub 1.0 sub Om Om 1.0 1.0 1.0 Om w 1.0],1.0,1.0
19,0.23886285217625317,7.0,7,True,False,(((exp(1.0))**(-1))-exp(((1.0)**(-1)))),[sub inv exp 1.0 exp inv 1.0],1.0,1.0
19,0.18244989452636798,21.0,21,True,False,(((1.0)**(-1))/((((((((((1.0+1.0)*Om)+1.0)+1.0))**(-1))-Om)+1.0)+Om)+1.0)),"[div inv 1.0 add add add sub inv add add mul add 1.0 1.0 Om 1.0 1.0 Om 1.0
 Om 1.0]",1.0,1.0
19,0.18927874997348318,7.0,7,True,False,((log((((((1.0/1.0))**(0.5)))**(-1))))**(-1)),[inv log inv sqrt div 1.0 1.0],1.0,1.0
19,0.13289254098862618,18.0,18,True,False,(1.0+(((exp(1.0)+(((Om+(w+1.0))+1.0)-Om))+w)+1.0)),[add 1.0 add add add exp 1.0 sub add add Om add w 1.0 1.0 Om w 1.0],1.0,1.0
19,0.18631306541426956,9.0,9,True,False,(((((log((((Om-w))**(0.5)))-sigma8))**(2)))**(2)),[n2 n2 sub log sqrt sub Om w sigma8],1.0,1.0
19,0.16060206282112066,16.0,16,True,False,((1.0--((exp(((w+((1.0)**(-1)))-((((Om)**(2)))**(2))))-1.0)))+1.0),[add sub 1.0 neg sub exp sub add w inv 1.0 n2 n2 Om 1.0 1.0],1.0,1.0
19,0.10648446116197414,18.0,18,True,False,(sigma8+(exp(sigma8)+((exp(((-((Om-Om))+1.0)+Om))+1.0)+1.0))),"[add sigma8 add exp sigma8 add add exp add add neg sub Om Om 1.0 Om 1.0
 1.0]",1.0,1.0
19,0.1954679563625773,14.0,14,True,False,(1.0+-(exp((((log(1.0))**(2))+((((w*w))**(-1))*Om))))),[add 1.0 neg exp add n2 log 1.0 mul inv mul w w Om],1.0,1.0
19,0.16854950971003857,13.0,13,True,False,(((exp(((Om/log(((Om)**(2))))-(1.0-Om)))+Om))**(-1)),[inv add exp sub div Om log n2 Om sub 1.0 Om Om],1.0,1.0
19,0.015318878008788107,16.0,16,True,False,exp((1.0+(((Om)**(-1))-(((Om-(Om+((Om)**(2))))-Om)+Om)))),[exp add 1.0 sub inv Om add sub sub Om add Om n2 Om Om Om],1.0,1.0
19,8.788595822992819e-05,20.0,20,True,False,(((((exp((((((((Om)**(-1))+Om)+1.0)-1.0)-Om)+1.0))-Om)+1.0))**(2))-Om),[sub n2 add sub exp add sub sub add add inv Om Om 1.0 1.0 Om 1.0 Om 1.0 Om],1.0,1.0
19,0.0,33.0,33,False,False,(a/(((((((((((((-(((((-(((-((1.0*(1.0-1.0)))+w)-1.0))+1.0))**(2))+Om))-1.0))**(0.5))-w))**(2)))**(2))-1.0))**(2))-w)+w)),"[div a add sub n2 sub n2 n2 sub sqrt sub neg add n2 add neg sub add neg
 mul 1.0 sub 1.0 1.0 w 1.0 1.0 Om 1.0 w 1.0 w w]",1.0,1.0
19,0.07808741781621563,20.0,20,True,False,(((Om*(sigma8-(((((1.0--(exp(1.0)))+1.0)-(Om+1.0))+sigma8)/Om))))**(2)),"[n2 mul Om sub sigma8 div add sub add sub 1.0 neg exp 1.0 1.0 add Om 1.0
 sigma8 Om]",1.0,1.0
19,0.20570326776732392,14.0,14,True,False,log(((((((sigma8+Om)-(((1.0-sigma8))**(2)))+1.0))**(0.5))-1.0)),[log sub sqrt add sub add sigma8 Om n2 sub 1.0 sigma8 1.0 1.0],1.0,1.0
19,0.22306080520088087,5.0,5,True,False,((Om-1.0)+w),[add sub Om 1.0 w],1.0,1.0
19,0.16890916196843273,5.0,5,True,False,(log(1.0)+exp(Om)),[add log 1.0 exp Om],1.0,1.0
19,0.17308597246277943,16.0,16,True,False,(((((((Om)**(2))+-(exp(-(1.0))))-((w-Om)-w))+1.0))**(2)),[n2 add sub add n2 Om neg exp neg 1.0 sub sub w Om w 1.0],1.0,1.0
19,0.18889114071053714,14.0,14,True,False,((((((exp(sigma8)-(w/(1.0-sigma8))))**(-1)))**(2))+(1.0+w)),[add n2 inv sub exp sigma8 div w sub 1.0 sigma8 add 1.0 w],1.0,1.0
19,0.18282063149015804,17.0,17,True,False,((exp(((((((1.0-1.0))**(0.5))-((-(Om)+1.0)-w))*w)-sigma8)))**(-1)),[inv exp sub mul sub sqrt sub 1.0 1.0 sub add neg Om 1.0 w w sigma8],1.0,1.0
19,0.20182965047022122,12.0,12,True,False,log((Om*((Om-exp(-((1.0+w))))-1.0))),[log mul Om sub sub Om exp neg add 1.0 w 1.0],1.0,1.0
19,0.23436401645063423,12.0,12,True,False,(1.0-exp((((1.0/(Om+(-(Om)-sigma8))))**(0.5)))),[sub 1.0 exp sqrt div 1.0 add Om sub neg Om sigma8],1.0,1.0
19,0.1656804275398888,6.0,6,True,False,(((w)**(0.5))--(((sigma8)**(2)))),[sub sqrt w neg n2 sigma8],1.0,1.0
19,0.1874196200402601,21.0,21,True,False,exp((((((((((Om)**(2))+((1.0-1.0)-Om))+1.0)-1.0)-1.0)-w)-1.0)-1.0)),"[exp sub sub sub sub sub add add n2 Om sub sub 1.0 1.0 Om 1.0 1.0 1.0 w
 1.0 1.0]",1.0,1.0
19,0.13033127980173465,19.0,19,True,False,exp(((((-((1.0-((1.0)**(2))))+(((Om-(Om+Om))-Om)-1.0))+w))**(0.5))),[exp sqrt add add neg sub 1.0 n2 1.0 sub sub sub Om add Om Om Om 1.0 w],1.0,1.0
19,0.17035614137782754,17.0,17,True,False,exp((Om/(((1.0-(((((1.0)**(2))/sigma8)-1.0)-sigma8))-1.0)+1.0))),[exp div Om add sub sub 1.0 sub sub div n2 1.0 sigma8 1.0 sigma8 1.0 1.0],1.0,1.0
19,0.17768544046503532,21.0,21,True,False,log(((w-(exp((((1.0-(((Om-w)-Om)/1.0))-1.0)*1.0))-Om))-1.0)),"[log sub sub w sub exp mul sub sub 1.0 div sub sub Om w Om 1.0 1.0 1.0 Om
 1.0]",1.0,1.0
19,0.21396088391042314,17.0,17,True,False,log(((((((((1.0)**(-1))/(exp((sigma8-1.0))+w))+Om)-w)/1.0))**(-1))),[log inv div sub add div inv 1.0 add exp sub sigma8 1.0 w Om w 1.0],1.0,1.0
19,0.16445644385327177,15.0,15,True,False,((((exp(-(((((Om-(((Om)**(2))+(Om-Om))))**(2))+1.0))))**(-1)))**(0.5)),[sqrt inv exp neg add n2 sub Om add n2 Om sub Om Om 1.0],1.0,1.0
19,0.22921769250829968,13.0,13,True,False,-((Om-(((w+exp(-(((Om)**(-1)))))+w)+Om))),[neg sub Om add add add w exp neg inv Om w Om],1.0,1.0
19,0.17298847945034648,18.0,18,True,False,(((((((1.0-exp((Om-(((1.0+1.0))**(0.5)))))-w))**(0.5))+sigma8)*1.0)+w),[add mul add sqrt sub sub 1.0 exp sub Om sqrt add 1.0 1.0 w sigma8 1.0 w],1.0,1.0
19,0.1704448077875277,15.0,15,True,False,(((w+((exp(((1.0+Om)-sigma8)))**(2)))-1.0)+(1.0-sigma8)),[add sub add w n2 exp sub add 1.0 Om sigma8 1.0 sub 1.0 sigma8],1.0,1.0
19,0.0,32.0,32,False,False,(((log((a*((((((((sigma8+1.0)*(((-((w-1.0))-1.0)-w)+1.0))-w)-Om)+1.0)-1.0)-1.0)+Om)))+Om))**(0.5)),"[sqrt add log mul a add sub sub add sub sub mul add sigma8 1.0 add sub sub
 neg sub w 1.0 1.0 w 1.0 w Om 1.0 1.0 1.0 Om Om]",1.0,1.0
19,0.16480089720721344,7.0,7,True,False,exp((1.0-(((Om-1.0))**(2)))),[exp sub 1.0 n2 sub Om 1.0],1.0,1.0
19,0.1835105433675765,19.0,19,True,False,log(((g/-((((((((1.0+w))**(0.5))/w)+1.0)-1.0)-w)))*((g)**(-1)))),[log mul div g neg sub sub add div sqrt add 1.0 w w 1.0 1.0 w inv g],1.0,1.0
19,0.1487143355264262,17.0,17,True,False,((sigma8-w)+(((((exp(((1.0-1.0)-Om))+sigma8)-1.0))**(2))+1.0)),[add sub sigma8 w add n2 sub add exp sub sub 1.0 1.0 Om sigma8 1.0 1.0],1.0,1.0
19,0.07156024458462101,14.0,14,True,False,-((Om-((((((1.0+Om)+(1.0/(Om+1.0))))**(2)))**(2)))),[neg sub Om n2 n2 add add 1.0 Om div 1.0 add Om 1.0],1.0,1.0
19,0.25014716959197475,9.0,9,True,False,log((Om-exp(((1.0-1.0)-1.0)))),[log sub Om exp sub sub 1.0 1.0 1.0],1.0,1.0
19,0.1818336364945828,4.0,4,True,False,(1.0-((Om)**(0.5))),[sub 1.0 sqrt Om],1.0,1.0
19,0.1905120706800206,6.0,6,True,False,(-(exp(w))--(Om)),[sub neg exp w neg Om],1.0,1.0
19,0.19494588125924583,16.0,16,True,False,log(((1.0+((((((exp((-(w)+1.0)))**(2))+Om)+Om))**(-1)))-Om)),[log sub add 1.0 inv add add n2 exp add neg w 1.0 Om Om Om],1.0,1.0
19,0.2079276347391091,5.0,5,True,False,-(exp(((log(w))**(2)))),[neg exp n2 log w],1.0,1.0
19,0.08685475492279095,21.0,21,True,False,exp((((((log((((((1.0)**(2))+Om)+((1.0+Om)+1.0))+Om))*1.0))**(2))-w)-Om)),"[exp sub sub n2 mul log add add add n2 1.0 Om add add 1.0 Om 1.0 Om 1.0 w
 Om]",1.0,1.0
19,0.12896877340104915,17.0,17,True,False,(Om--((((((log(((((Om-1.0)+1.0))**(2)))+Om)+Om)-Om))**(2)))),[sub Om neg n2 sub add add log n2 add sub Om 1.0 1.0 Om Om Om],1.0,1.0
19,0.14209902425489787,16.0,16,True,False,(((w*((Om-((1.0-(Om/Om))-(Om+1.0)))+Om)))**(2)),[n2 mul w add sub Om sub sub 1.0 div Om Om add Om 1.0 Om],1.0,1.0
19,0.18171947377521203,7.0,7,True,False,(log((exp(sigma8)-1.0))/Om),[div log sub exp sigma8 1.0 Om],1.0,1.0
19,0.17346680828673353,16.0,16,True,False,(((exp(((log((Om-(((1.0+1.0)+-(w))-1.0))))**(2)))-Om))**(0.5)),[sqrt sub exp n2 log sub Om sub add add 1.0 1.0 neg w 1.0 Om],1.0,1.0
19,0.1892789987889601,16.0,16,True,False,(log((-(w)-(((1.0)**(2))-1.0)))+((sigma8-(sigma8-Om))-Om)),[add log sub neg w sub n2 1.0 1.0 sub sub sigma8 sub sigma8 Om Om],1.0,1.0
19,0.16160100530156232,14.0,14,True,False,(((((((-((1.0-exp(-(1.0))))-1.0)+1.0))**(2))/sigma8))**(-1)),[inv div n2 add sub neg sub 1.0 exp neg 1.0 1.0 1.0 sigma8],1.0,1.0
19,0.2043976760090828,16.0,16,True,False,((1.0*(1.0-(((1.0+-(((Om-((Om)**(0.5)))-Om))))**(0.5))))/Om),[div mul 1.0 sub 1.0 sqrt add 1.0 neg sub sub Om sqrt Om Om Om],1.0,1.0
19,0.19100298240609623,12.0,12,True,False,((exp(Om)*-(Om))/((1.0-Om)+((Om)**(-1)))),[div mul exp Om neg Om add sub 1.0 Om inv Om],1.0,1.0
19,0.17163147115879,13.0,13,True,False,exp(((-((log(((Om+(1.0-Om))-1.0))-Om)))**(-1))),[exp inv neg sub log sub add Om sub 1.0 Om 1.0 Om],1.0,1.0
19,0.15052123893052297,16.0,16,True,False,((((((((log(-(exp(1.0)))-1.0))**(0.5))-(((Om)**(2))-(1.0-Om))))**(2)))**(-1)),[inv n2 sub sqrt sub log neg exp 1.0 1.0 sub n2 Om sub 1.0 Om],1.0,1.0
19,0.16856027892135828,16.0,16,True,False,(((log(((Om-exp(1.0))-(((exp((1.0-1.0)))**(2))-1.0)))+1.0))**(0.5)),[sqrt add log sub sub Om exp 1.0 sub n2 exp sub 1.0 1.0 1.0 1.0],1.0,1.0
19,0.17778573551157315,7.0,7,True,False,(((exp(Om))**(2))-exp(((Om)**(2)))),[sub n2 exp Om exp n2 Om],1.0,1.0
19,0.1736596969127502,16.0,16,True,False,((((1.0)**(0.5))-((Om/(((exp((1.0+1.0)))**(2))+1.0))/w))/1.0),[div sub sqrt 1.0 div div Om add n2 exp add 1.0 1.0 1.0 w 1.0],1.0,1.0
19,0.18787911654924394,21.0,21,True,False,(((((((exp((((1.0/w)+(Om-sigma8))-1.0))+1.0)-Om)-1.0)/sigma8)*1.0))**(2)),"[n2 mul div sub sub add exp sub add div 1.0 w sub Om sigma8 1.0 1.0 Om 1.0
 sigma8 1.0]",1.0,1.0
19,0.15444033601428292,17.0,17,True,False,exp((1.0-(((((((((((Om+Om)+1.0)-Om))**(0.5))-1.0))**(2))-Om))**(2)))),[exp sub 1.0 n2 sub n2 sub sqrt sub add add Om Om 1.0 Om 1.0 Om],1.0,1.0
19,0.1834941678532168,15.0,15,True,False,(((-((log((((((w)**(2)))**(2))-((1.0)**(0.5))))-(Om+Om))))**(0.5))-1.0),[sub sqrt neg sub log sub n2 n2 w sqrt 1.0 add Om Om 1.0],1.0,1.0
19,0.19176907735281262,17.0,17,True,False,log((1.0-((((1.0-(((sigma8)**(2))+Om))+(Om-Om))-1.0)-w))),[log sub 1.0 sub sub add sub 1.0 add n2 sigma8 Om sub Om Om 1.0 w],1.0,1.0
19,0.19349439254671055,15.0,15,True,False,(((-(((Om)**(2)))-((((((1.0)**(0.5))/1.0)+1.0)+1.0)-w)))**(-1)),[inv sub neg n2 Om sub add add div sqrt 1.0 1.0 1.0 1.0 w],1.0,1.0
19,0.19446869790991617,20.0,20,True,False,-(((log((((exp(((w+(w+w))-Om))+1.0)/1.0)+1.0))+Om)*Om)),[neg mul add log add div add exp sub add w add w w Om 1.0 1.0 1.0 Om Om],1.0,1.0
19,0.12463488100015464,15.0,15,True,False,(-((Om-((-((log((Om/1.0))-(1.0/Om))))**(2))))/w),[div neg sub Om n2 neg sub log div Om 1.0 div 1.0 Om w],1.0,1.0
19,0.18927874997348318,18.0,18,True,False,log(((((((1.0+exp((1.0-1.0)))+((1.0)**(0.5)))-1.0)-1.0)+1.0)-1.0)),[log sub add sub sub add add 1.0 exp sub 1.0 1.0 sqrt 1.0 1.0 1.0 1.0 1.0],1.0,1.0
19,0.22601026309883607,18.0,18,True,False,log((((w*(((exp(((w)**(2)))-(exp((1.0+1.0))-w))-1.0)+Om)))**(-1))),[log inv mul w add sub sub exp n2 w sub exp add 1.0 1.0 w 1.0 Om],1.0,1.0
19,0.08395508252305996,6.0,6,True,False,(((((1.0)**(-1))+exp(1.0)))**(2)),[n2 add inv 1.0 exp 1.0],1.0,1.0
19,0.1857138209284719,15.0,15,True,False,((((log(-(((((((exp(1.0)+w)+Om)+sigma8))**(2))-w))))**(2)))**(-1)),[inv n2 log neg sub n2 add add add exp 1.0 w Om sigma8 w],1.0,1.0
19,0.1928687377269621,13.0,13,True,False,(((1.0-log(1.0))-Om)+((((Om)**(2))+w)/1.0)),[add sub sub 1.0 log 1.0 Om div add n2 Om w 1.0],1.0,1.0
19,0.17409683128035738,14.0,14,True,False,(((((((exp(-(1.0))-(((((exp(-(1.0)))**(2)))**(2))-sigma8)))**(0.5)))**(0.5)))**(-1)),[inv sqrt sqrt sub exp neg 1.0 sub n2 n2 exp neg 1.0 sigma8],1.0,1.0
19,0.20791125003412897,18.0,18,True,False,log(((Om/((1.0-((w-(-(exp(w))+Om))+w))-w))+Om)),[log add div Om sub sub 1.0 add sub w add neg exp w Om w w Om],1.0,1.0
19,0.19070069798042624,12.0,12,True,False,-(log((((w+-(exp(((Om-1.0)-1.0)))))**(0.5)))),[neg log sqrt add w neg exp sub sub Om 1.0 1.0],1.0,1.0
19,0.23779032666984506,18.0,18,True,False,-(((((exp(((w+log((1.0+1.0)))-Om))-w)-1.0)+sigma8)+1.0)),[neg add add sub sub exp sub add w log add 1.0 1.0 Om w 1.0 sigma8 1.0],1.0,1.0
19,0.14658213816078447,14.0,14,True,False,log((((-((((exp(-(Om))+1.0))**(2)))-(((w)**(2))+1.0)))**(2))),[log n2 sub neg n2 add exp neg Om 1.0 add n2 w 1.0],1.0,1.0
19,0.1892573937908506,12.0,12,True,False,((((exp(((1.0+((Om+1.0)+sigma8))+Om)))**(-1)))**(2)),[n2 inv exp add add 1.0 add add Om 1.0 sigma8 Om],1.0,1.0
19,0.20078365079761606,16.0,16,True,False,-((((exp((((Om+((Om+Om)-1.0))+w)-1.0))/Om))**(0.5))),[neg sqrt div exp sub add add Om sub add Om Om 1.0 w 1.0 Om],1.0,1.0
19,0.07579763929243243,14.0,14,True,False,(((exp(Om)+(exp(((-(Om))**(2)))+1.0))+exp(Om))/Om),[div add add exp Om add exp n2 neg Om 1.0 exp Om Om],1.0,1.0
19,0.23004578007680157,4.0,4,True,False,(w-((1.0)**(0.5))),[sub w sqrt 1.0],1.0,1.0
19,0.21106300445443812,14.0,14,True,False,(((log(Om))**(2))-(Om-(Om-exp((Om-(w+Om)))))),[sub n2 log Om sub Om sub Om exp sub Om add w Om],1.0,1.0
19,0.20809596117889415,5.0,5,True,False,-((((w*w))**(-1))),[neg inv mul w w],1.0,1.0
19,0.19525098708425678,12.0,12,True,False,(Om*(1.0-(((-(exp(Om)))**(0.5))+(1.0*1.0)))),[mul Om sub 1.0 add sqrt neg exp Om mul 1.0 1.0],1.0,1.0
19,0.17373627949631462,10.0,10,True,False,exp(((((log(1.0)/w)*(w-1.0)))**(-1))),[exp inv mul div log 1.0 w sub w 1.0],1.0,1.0
19,0.18959155352706114,6.0,6,True,False,-(((exp((w-1.0)))**(2))),[neg n2 exp sub w 1.0],1.0,1.0
19,0.16572484347485775,16.0,16,True,False,(((log((sigma8-exp((((((-(Om)-Om)-1.0)-Om))**(2))))))**(0.5))-Om),[sub sqrt log sub sigma8 exp n2 sub sub sub neg Om Om 1.0 Om Om],1.0,1.0
